Satellite,Time_Minutes,Elevation,QBER,SKR
ISRO-QKD-1,340,-34.97562930752693,1.0,0.0
ISRO-QKD-1,345,-42.41598699002905,1.0,0.0
ISRO-QKD-1,350,-49.722951773491694,1.0,0.0
ISRO-QKD-1,355,-56.919256052178554,1.0,0.0
ISRO-QKD-1,360,-63.956581751243284,1.0,0.0
ISRO-QKD-1,365,-70.5776041250137,1.0,0.0
ISRO-QKD-1,370,-75.8350561416139,1.0,0.0
ISRO-QKD-1,375,-77.15115852702458,1.0,0.0
ISRO-QKD-1,380,-72.82308294727233,1.0,0.0
ISRO-QKD-1,385,-65.07431728567164,1.0,0.0
ISRO-QKD-1,390,-55.760452295688076,1.0,0.0
ISRO-QKD-1,395,-45.80852493542035,1.0,0.0
ISRO-QKD-1,400,-36.01448395917105,1.0,0.0
ISRO-QKD-1,405,-26.997941640311563,1.0,0.0
ISRO-QKD-1,410,-19.001192659455082,1.0,0.0
ISRO-QKD-1,415,-16.140193610192913,1.0,0.0
ISRO-QKD-1,420,-19.18384388147116,1.0,0.0
ISRO-QKD-1,425,-24.5457038549183,1.0,0.0
ISRO-QKD-1,430,-30.55415190274547,1.0,0.0
ISRO-QKD-1,435,-36.64411551458117,1.0,0.0
ISRO-QKD-1,440,-42.60285035855461,1.0,0.0
ISRO-QKD-1,445,-48.31500726418442,1.0,0.0
ISRO-QKD-1,450,-53.65983246998039,1.0,0.0
ISRO-QKD-1,455,-58.441131965110195,1.0,0.0
ISRO-QKD-1,460,-62.3131650000922,1.0,0.0
ISRO-QKD-1,465,-64.72822285237143,1.0,0.0
ISRO-QKD-1,470,-65.04814518139187,1.0,0.0
ISRO-QKD-1,475,-62.932846855565344,1.0,0.0
ISRO-QKD-1,480,-58.623491363071636,1.0,0.0
ISRO-QKD-1,485,-52.75894659585797,1.0,0.0
ISRO-QKD-1,490,-46.13905635570215,1.0,0.0
ISRO-QKD-1,495,-39.63456175567695,1.0,0.0
ISRO-QKD-1,500,-33.97671765403247,1.0,0.0
ISRO-QKD-1,505,-29.957891279535325,1.0,0.0
ISRO-QKD-1,510,-28.76717006897398,1.0,0.0
ISRO-QKD-1,515,-30.28359163619351,1.0,0.0
ISRO-QKD-1,520,-33.343453376144815,1.0,0.0
ISRO-QKD-1,525,-37.02634608851018,1.0,0.0
ISRO-QKD-1,530,-40.81438467028776,1.0,0.0
ISRO-QKD-1,535,-44.41595052936064,1.0,0.0
ISRO-QKD-1,540,-47.63819953377316,1.0,0.0
ISRO-QKD-1,545,-50.32290648096091,1.0,0.0
ISRO-QKD-1,550,-52.32099609508437,1.0,0.0
ISRO-QKD-1,555,-53.493561450701876,1.0,0.0
ISRO-QKD-1,560,-53.733717579895014,1.0,0.0
ISRO-QKD-1,565,-53.00048371395476,1.0,0.0
ISRO-QKD-1,570,-51.35209226749463,1.0,0.0
ISRO-QKD-1,575,-48.973832081966556,1.0,0.0
ISRO-QKD-1,580,-46.203728113111296,1.0,0.0
ISRO-QKD-1,585,-43.519113125010755,1.0,0.0
ISRO-QKD-1,590,-41.36822982977575,1.0,0.0
ISRO-QKD-1,595,-39.9899829669913,1.0,0.0
ISRO-QKD-1,600,-39.64348757605024,1.0,0.0
ISRO-QKD-1,605,-40.4596093697543,1.0,0.0
ISRO-QKD-1,610,-42.08567311540944,1.0,0.0
ISRO-QKD-1,615,-43.99836468203353,1.0,0.0
ISRO-QKD-1,620,-45.78935700062566,1.0,0.0
ISRO-QKD-1,625,-47.19746121302697,1.0,0.0
ISRO-QKD-1,630,-48.06836943911611,1.0,0.0
ISRO-QKD-1,635,-48.32276308639441,1.0,0.0
ISRO-QKD-1,640,-47.93984233871643,1.0,0.0
ISRO-QKD-1,645,-46.94884859405014,1.0,0.0
ISRO-QKD-1,650,-45.424502704680165,1.0,0.0
ISRO-QKD-1,655,-43.48842440133967,1.0,0.0
ISRO-QKD-1,660,-41.32330627052443,1.0,0.0
ISRO-QKD-1,665,-39.208040895461636,1.0,0.0
ISRO-QKD-1,670,-37.57110028268219,1.0,0.0
ISRO-QKD-1,675,-36.99693176522609,1.0,0.0
ISRO-QKD-1,680,-37.97476859210468,1.0,0.0
ISRO-QKD-1,685,-40.39256905966974,1.0,0.0
ISRO-QKD-1,690,-43.69006147729846,1.0,0.0
ISRO-QKD-1,695,-47.38418648029421,1.0,0.0
ISRO-QKD-1,700,-50.93068684814164,1.0,0.0
ISRO-QKD-1,705,-53.764176582593834,1.0,0.0
ISRO-QKD-1,710,-55.487782080371154,1.0,0.0
ISRO-QKD-1,715,-55.928247820111075,1.0,0.0
ISRO-QKD-1,720,-55.11370477514486,1.0,0.0
ISRO-QKD-1,725,-53.21062824754484,1.0,0.0
ISRO-QKD-1,730,-50.44172360666811,1.0,0.0
ISRO-QKD-1,735,-47.023411850447424,1.0,0.0
ISRO-QKD-1,740,-43.142203337227,1.0,0.0
ISRO-QKD-1,745,-38.964035676328336,1.0,0.0
ISRO-QKD-1,750,-34.66881674289111,1.0,0.0
ISRO-QKD-1,755,-30.51750621879901,1.0,0.0
ISRO-QKD-1,760,-26.981484307895933,1.0,0.0
ISRO-QKD-1,765,-24.960562890936426,1.0,0.0
ISRO-QKD-1,770,-25.83480727052575,1.0,0.0
ISRO-QKD-1,775,-30.262165948178584,1.0,0.0
ISRO-QKD-1,780,-36.89785224494566,1.0,0.0
ISRO-QKD-1,785,-44.47134018753975,1.0,0.0
ISRO-QKD-1,790,-52.24774783353698,1.0,0.0
ISRO-QKD-1,795,-59.322478314293015,1.0,0.0
ISRO-QKD-1,800,-64.67747288381668,1.0,0.0
ISRO-QKD-1,805,-67.32143634034496,1.0,0.0
ISRO-QKD-1,810,-66.80017583992529,1.0,0.0
ISRO-QKD-1,815,-63.691057569059225,1.0,0.0
ISRO-QKD-1,820,-59.00670107963729,1.0,0.0
ISRO-QKD-1,825,-53.48190493961602,1.0,0.0
ISRO-QKD-1,830,-47.503708041534345,1.0,0.0
ISRO-QKD-1,835,-41.25492210838695,1.0,0.0
ISRO-QKD-1,840,-34.82433435833136,1.0,0.0
ISRO-QKD-1,845,-28.278634859496016,1.0,0.0
ISRO-QKD-1,850,-21.74294507391674,1.0,0.0
ISRO-QKD-1,855,-15.59300212453204,1.0,0.0
ISRO-QKD-1,860,-11.122989280530017,1.0,0.0
ISRO-QKD-1,865,-12.346951701223242,1.0,0.0
ISRO-QKD-1,870,-21.494775146590683,1.0,0.0
ISRO-QKD-1,875,-31.989545780269395,1.0,0.0
ISRO-QKD-1,880,-42.708204127322404,1.0,0.0
ISRO-QKD-1,885,-53.592438792411784,1.0,0.0
ISRO-QKD-1,890,-64.04809973923966,1.0,0.0
ISRO-QKD-1,895,-73.22035959939791,1.0,0.0
ISRO-QKD-1,900,-79.05167116479473,1.0,0.0
ISRO-QKD-1,905,-77.71404553227191,1.0,0.0
ISRO-QKD-1,910,-71.4825241044703,1.0,0.0
ISRO-QKD-1,915,-64.05585252895253,1.0,0.0
ISRO-QKD-1,920,-56.41715786856299,1.0,0.0
ISRO-QKD-1,925,-48.75739409695321,1.0,0.0
ISRO-QKD-1,930,-41.07838585884038,1.0,0.0
ISRO-QKD-1,935,-33.320561205324346,1.0,0.0
ISRO-QKD-1,940,-25.391319049035683,1.0,0.0
ISRO-QKD-1,945,-17.16160137614915,1.0,0.0
ISRO-QKD-1,950,-8.428040095899133,1.0,0.0
ISRO-QKD-1,955,1.2712742930668313,1.0,0.0
ISRO-QKD-1,960,13.37914532225,0.060740021166010266,0.0005205236273713208
ISRO-QKD-1,965,-13.608626412419106,1.0,0.0
ISRO-QKD-1,970,-27.42035992210862,1.0,0.0
ISRO-QKD-1,975,-39.706431726482364,1.0,0.0
ISRO-QKD-1,980,-51.89925367125965,1.0,0.0
ISRO-QKD-1,985,-63.80774037558881,1.0,0.0
ISRO-QKD-1,990,-75.11570791679647,1.0,0.0
ISRO-QKD-1,995,-85.53044014850504,1.0,0.0
ISRO-QKD-1,1000,-84.08486509808577,1.0,0.0
ISRO-QKD-1,1005,-74.94815683425111,1.0,0.0
ISRO-QKD-1,1010,-66.22077012868203,1.0,0.0
ISRO-QKD-1,1015,-57.86540448126204,1.0,0.0
ISRO-QKD-1,1020,-49.78237239674446,1.0,0.0
ISRO-QKD-1,1025,-41.87370462206005,1.0,0.0
ISRO-QKD-1,1030,-34.04701097768049,1.0,0.0
ISRO-QKD-1,1035,-26.216025374314643,1.0,0.0
ISRO-QKD-1,1040,-18.308735797901296,1.0,0.0
ISRO-QKD-1,1045,-10.315845986049355,1.0,0.0
ISRO-QKD-1,1050,-2.6031177577541036,1.0,0.0
ISRO-QKD-1,1055,1.2707586378281956,1.0,0.0
ISRO-QKD-1,1060,-11.212205344138685,1.0,0.0
ISRO-QKD-1,1065,-25.292549921504598,1.0,0.0
ISRO-QKD-1,1070,-37.24344796294658,1.0,0.0
ISRO-QKD-1,1075,-48.77435353432686,1.0,0.0
ISRO-QKD-1,1080,-59.71072102107908,1.0,0.0
ISRO-QKD-1,1085,-69.21339245673836,1.0,0.0
ISRO-QKD-1,1090,-75.46344830811258,1.0,0.0
ISRO-QKD-1,1095,-75.55010854491925,1.0,0.0
ISRO-QKD-1,1100,-70.48899301646753,1.0,0.0
ISRO-QKD-1,1105,-63.68844324215579,1.0,0.0
ISRO-QKD-1,1110,-56.559017392223716,1.0,0.0
ISRO-QKD-1,1115,-49.498290321987284,1.0,0.0
ISRO-QKD-1,1120,-42.62297465404196,1.0,0.0
ISRO-QKD-1,1125,-35.98157017227306,1.0,0.0
ISRO-QKD-1,1130,-29.634875150750744,1.0,0.0
ISRO-QKD-1,1135,-23.724492980224017,1.0,0.0
ISRO-QKD-1,1140,-18.59589898590788,1.0,0.0
ISRO-QKD-1,1145,-15.063453913117504,1.0,0.0
ISRO-QKD-1,1150,-14.77873036907017,1.0,0.0
ISRO-QKD-1,1155,-19.451785119753975,1.0,0.0
ISRO-QKD-1,1160,-27.799137356785348,1.0,0.0
ISRO-QKD-1,1165,-37.048526430657866,1.0,0.0
ISRO-QKD-1,1170,-46.11819356690954,1.0,0.0
ISRO-QKD-1,1175,-54.337653557759346,1.0,0.0
ISRO-QKD-1,1180,-60.68986870230093,1.0,0.0
ISRO-QKD-1,1185,-64.05581802220131,1.0,0.0
ISRO-QKD-1,1190,-63.97799129372635,1.0,0.0
ISRO-QKD-1,1195,-61.199507268553916,1.0,0.0
ISRO-QKD-1,1200,-56.93972618084832,1.0,0.0
ISRO-QKD-1,1205,-52.08947837880539,1.0,0.0
ISRO-QKD-1,1210,-47.142637892349825,1.0,0.0
ISRO-QKD-1,1215,-42.368336095037215,1.0,0.0
ISRO-QKD-1,1220,-37.94079124219779,1.0,0.0
ISRO-QKD-1,1225,-34.014270320575136,1.0,0.0
ISRO-QKD-1,1230,-30.771457017982776,1.0,0.0
ISRO-QKD-1,1235,-28.46092880920027,1.0,0.0
ISRO-QKD-1,1240,-27.418980978194394,1.0,0.0
ISRO-QKD-1,1245,-28.03514119367928,1.0,0.0
ISRO-QKD-1,1250,-30.57892972103839,1.0,0.0
ISRO-QKD-1,1255,-34.88266522093465,1.0,0.0
ISRO-QKD-1,1260,-40.19275901811781,1.0,0.0
ISRO-QKD-1,1265,-45.47862382705635,1.0,0.0
ISRO-QKD-1,1270,-49.79628612035612,1.0,0.0
ISRO-QKD-1,1275,-52.440614636017976,1.0,0.0
ISRO-QKD-1,1280,-53.14652782028652,1.0,0.0
ISRO-QKD-1,1285,-52.190148311522236,1.0,0.0
ISRO-QKD-1,1290,-50.154300600467174,1.0,0.0
ISRO-QKD-1,1295,-47.61274910818256,1.0,0.0
ISRO-QKD-1,1300,-44.99056285900738,1.0,0.0
ISRO-QKD-1,1305,-42.56768134548932,1.0,0.0
ISRO-QKD-1,1310,-40.52331488099575,1.0,0.0
ISRO-QKD-1,1315,-38.97430211738542,1.0,0.0
ISRO-QKD-1,1320,-37.99890113976855,1.0,0.0
ISRO-QKD-1,1325,-37.64837012755629,1.0,0.0
ISRO-QKD-1,1330,-37.94902029527927,1.0,0.0
ISRO-QKD-1,1335,-38.895294020771175,1.0,0.0
ISRO-QKD-1,1340,-40.43200995721684,1.0,0.0
ISRO-QKD-1,1345,-42.422339714341305,1.0,0.0
ISRO-QKD-1,1350,-44.60121679124101,1.0,0.0
ISRO-QKD-1,1355,-46.53342564537303,1.0,0.0
ISRO-QKD-1,1360,-47.64671978994888,1.0,0.0
ISRO-QKD-1,1365,-47.44800217966538,1.0,0.0
ISRO-QKD-1,1370,-45.8693992387064,1.0,0.0
ISRO-QKD-1,1375,-43.381344718960065,1.0,0.0
ISRO-QKD-1,1380,-40.69485397124307,1.0,0.0
ISRO-QKD-1,1385,-38.39897913361784,1.0,0.0
ISRO-QKD-1,1390,-36.825757833796104,1.0,0.0
ISRO-QKD-1,1395,-36.09366937028674,1.0,0.0
ISRO-QKD-1,1400,-36.194882142428064,1.0,0.0
ISRO-QKD-1,1405,-37.061497011030696,1.0,0.0
ISRO-QKD-1,1410,-38.60161912070336,1.0,0.0
ISRO-QKD-1,1415,-40.71321898799068,1.0,0.0
ISRO-QKD-1,1420,-43.28330202879845,1.0,0.0
ISRO-QKD-1,1425,-46.17544369782559,1.0,0.0
ISRO-QKD-1,1430,-49.204595294312405,1.0,0.0
ISRO-QKD-1,1435,-52.09635735623949,1.0,0.0
ISRO-QKD-2,0,-34.50753867488509,1.0,0.0
ISRO-QKD-2,5,-31.37855415360405,1.0,0.0
ISRO-QKD-2,10,-30.00375930380213,1.0,0.0
ISRO-QKD-2,15,-30.309718783547602,1.0,0.0
ISRO-QKD-2,20,-31.956761338491038,1.0,0.0
ISRO-QKD-2,25,-34.593984143698634,1.0,0.0
ISRO-QKD-2,30,-37.94610971179807,1.0,0.0
ISRO-QKD-2,35,-41.80971388256242,1.0,0.0
ISRO-QKD-2,40,-46.02175627088544,1.0,0.0
ISRO-QKD-2,45,-50.419196012877975,1.0,0.0
ISRO-QKD-2,50,-54.7850054657573,1.0,0.0
ISRO-QKD-2,55,-58.7657859851019,1.0,0.0
ISRO-QKD-2,60,-61.75965480101916,1.0,0.0
ISRO-QKD-2,65,-62.878027908935394,1.0,0.0
ISRO-QKD-2,70,-61.27401113374412,1.0,0.0
ISRO-QKD-2,75,-56.785889375036604,1.0,0.0
ISRO-QKD-2,80,-50.058994878453895,1.0,0.0
ISRO-QKD-2,85,-42.06703282995595,1.0,0.0
ISRO-QKD-2,90,-33.671955643376826,1.0,0.0
ISRO-QKD-2,95,-25.592740280874814,1.0,0.0
ISRO-QKD-2,100,-19.616229910382273,1.0,0.0
ISRO-QKD-2,105,-18.054112414906925,1.0,0.0
ISRO-QKD-2,110,-20.321322597760435,1.0,0.0
ISRO-QKD-2,115,-24.67119207355453,1.0,0.0
ISRO-QKD-2,120,-30.035679288345044,1.0,0.0
ISRO-QKD-2,125,-35.92555987317224,1.0,0.0
ISRO-QKD-2,130,-42.1270703079746,1.0,0.0
ISRO-QKD-2,135,-48.54112210247549,1.0,0.0
ISRO-QKD-2,140,-55.099729517773305,1.0,0.0
ISRO-QKD-2,145,-61.6924959721087,1.0,0.0
ISRO-QKD-2,150,-68.02194523542965,1.0,0.0
ISRO-QKD-2,155,-73.19126953108099,1.0,0.0
ISRO-QKD-2,160,-74.95058180054338,1.0,0.0
ISRO-QKD-2,165,-71.28088361717664,1.0,0.0
ISRO-QKD-2,170,-63.60207906606041,1.0,0.0
ISRO-QKD-2,175,-53.87155794010051,1.0,0.0
ISRO-QKD-2,180,-43.192546187465574,1.0,0.0
ISRO-QKD-2,185,-32.2968646267077,1.0,0.0
ISRO-QKD-2,190,-21.29470269947577,1.0,0.0
ISRO-QKD-2,195,-8.713333731452112,1.0,0.0
ISRO-QKD-2,200,-5.785018566285912,1.0,0.0
ISRO-QKD-2,205,-11.480592864664857,1.0,0.0
ISRO-QKD-2,210,-18.77436550065898,1.0,0.0
ISRO-QKD-2,215,-26.317193186638722,1.0,0.0
ISRO-QKD-2,220,-33.87172417614927,1.0,0.0
ISRO-QKD-2,225,-41.425759129401094,1.0,0.0
ISRO-QKD-2,230,-49.02788570927504,1.0,0.0
ISRO-QKD-2,235,-56.747443294589196,1.0,0.0
ISRO-QKD-2,240,-64.6621041337498,1.0,0.0
ISRO-QKD-2,245,-72.84587723258372,1.0,0.0
ISRO-QKD-2,250,-81.29351810320381,1.0,0.0
ISRO-QKD-2,255,-87.13739483989069,1.0,0.0
ISRO-QKD-2,260,-78.91762535166619,1.0,0.0
ISRO-QKD-2,265,-68.54466771694052,1.0,0.0
ISRO-QKD-2,270,-57.39033162792801,1.0,0.0
ISRO-QKD-2,275,-45.7594269731235,1.0,0.0
ISRO-QKD-2,280,-34.12194257096666,1.0,0.0
ISRO-QKD-2,285,-23.130019370807826,1.0,0.0
ISRO-QKD-2,290,-13.724436322853062,1.0,0.0
ISRO-QKD-2,295,-0.19502154915659745,1.0,0.0
ISRO-QKD-2,300,-8.578662339618182,1.0,0.0
ISRO-QKD-2,305,-17.012779382995724,1.0,0.0
ISRO-QKD-2,310,-25.136759851270057,1.0,0.0
ISRO-QKD-2,315,-32.989657031678455,1.0,0.0
ISRO-QKD-2,320,-40.65115305392486,1.0,0.0
ISRO-QKD-2,325,-48.19812910739136,1.0,0.0
ISRO-QKD-2,330,-55.69082576507057,1.0,0.0
ISRO-QKD-2,335,-63.15076641543711,1.0,0.0
ISRO-QKD-2,340,-70.483321958614,1.0,0.0
ISRO-QKD-2,345,-77.12417121872578,1.0,0.0
ISRO-QKD-2,350,-80.43058033954509,1.0,0.0
ISRO-QKD-2,355,-76.48097064880062,1.0,0.0
ISRO-QKD-2,360,-68.27952529259589,1.0,0.0
ISRO-QKD-2,365,-58.492632490797746,1.0,0.0
ISRO-QKD-2,370,-48.01130750658118,1.0,0.0
ISRO-QKD-2,375,-37.52500901565381,1.0,0.0
ISRO-QKD-2,380,-27.702162382226707,1.0,0.0
ISRO-QKD-2,385,-18.268923942611686,1.0,0.0
ISRO-QKD-2,390,-12.76072763796653,1.0,0.0
ISRO-QKD-2,395,-15.454308452099996,1.0,0.0
ISRO-QKD-2,400,-21.244601952911328,1.0,0.0
ISRO-QKD-2,405,-27.7642552018149,1.0,0.0
ISRO-QKD-2,410,-34.36077913448019,1.0,0.0
ISRO-QKD-2,415,-40.8353960749846,1.0,0.0
ISRO-QKD-2,420,-47.1059420668064,1.0,0.0
ISRO-QKD-2,425,-53.094088954769774,1.0,0.0
ISRO-QKD-2,430,-58.653567696183174,1.0,0.0
ISRO-QKD-2,435,-63.477363705419656,1.0,0.0
ISRO-QKD-2,440,-66.96789583069732,1.0,0.0
ISRO-QKD-2,445,-68.21992236617689,1.0,0.0
ISRO-QKD-2,450,-66.526395905815,1.0,0.0
ISRO-QKD-2,455,-62.06983529780097,1.0,0.0
ISRO-QKD-2,460,-55.667285491841675,1.0,0.0
ISRO-QKD-2,465,-48.22663730833339,1.0,0.0
ISRO-QKD-2,470,-40.6623109480986,1.0,0.0
ISRO-QKD-2,475,-33.792694517128815,1.0,0.0
ISRO-QKD-2,480,-28.30718334277068,1.0,0.0
ISRO-QKD-2,485,-25.74292962148482,1.0,0.0
ISRO-QKD-2,490,-26.735759835317797,1.0,0.0
ISRO-QKD-2,495,-29.930940582496163,1.0,0.0
ISRO-QKD-2,500,-34.061735219690824,1.0,0.0
ISRO-QKD-2,505,-38.450557446513336,1.0,0.0
ISRO-QKD-2,510,-42.75232600106324,1.0,0.0
ISRO-QKD-2,515,-46.759570067111056,1.0,0.0
ISRO-QKD-2,520,-50.30524392038457,1.0,0.0
ISRO-QKD-2,525,-53.216370946520954,1.0,0.0
ISRO-QKD-2,530,-55.29855182288915,1.0,0.0
ISRO-QKD-2,535,-56.351479787995835,1.0,0.0
ISRO-QKD-2,540,-56.21789949669872,1.0,0.0
ISRO-QKD-2,545,-54.849553587151156,1.0,0.0
ISRO-QKD-2,550,-52.35746283023702,1.0,0.0
ISRO-QKD-2,555,-49.03599830582359,1.0,0.0
ISRO-QKD-2,560,-45.367657611610156,1.0,0.0
ISRO-QKD-2,565,-41.936093682671995,1.0,0.0
ISRO-QKD-2,570,-39.196741413496696,1.0,0.0
ISRO-QKD-2,575,-37.5522769360443,1.0,0.0
ISRO-QKD-2,580,-37.428800205177474,1.0,0.0
ISRO-QKD-2,585,-38.67105414929833,1.0,0.0
ISRO-QKD-2,590,-40.677249276144956,1.0,0.0
ISRO-QKD-2,595,-42.89719090872499,1.0,0.0
ISRO-QKD-2,600,-44.964043267981594,1.0,0.0
ISRO-QKD-2,605,-46.6494072074546,1.0,0.0
ISRO-QKD-2,610,-47.81163464627103,1.0,0.0
ISRO-QKD-2,615,-48.3686545969471,1.0,0.0
ISRO-QKD-2,620,-48.288447580943505,1.0,0.0
ISRO-QKD-2,625,-47.58769950318883,1.0,0.0
ISRO-QKD-2,630,-46.3339400449063,1.0,0.0
ISRO-QKD-2,635,-44.65279053722552,1.0,0.0
ISRO-QKD-2,640,-42.747048616254425,1.0,0.0
ISRO-QKD-2,645,-40.932553689117135,1.0,0.0
ISRO-QKD-2,650,-39.667285390166235,1.0,0.0
ISRO-QKD-2,655,-39.45498589004245,1.0,0.0
ISRO-QKD-2,660,-40.479895686060736,1.0,0.0
ISRO-QKD-2,665,-42.43690979104273,1.0,0.0
ISRO-QKD-2,670,-44.987480178086415,1.0,0.0
ISRO-QKD-2,675,-47.781757639057176,1.0,0.0
ISRO-QKD-2,680,-50.336974098750005,1.0,0.0
ISRO-QKD-2,685,-52.23151669580244,1.0,0.0
ISRO-QKD-2,690,-53.2136938483598,1.0,0.0
ISRO-QKD-2,695,-53.19412832797752,1.0,0.0
ISRO-QKD-2,700,-52.208180242154555,1.0,0.0
ISRO-QKD-2,705,-50.3709365578861,1.0,0.0
ISRO-QKD-2,710,-47.83371512871704,1.0,0.0
ISRO-QKD-2,715,-44.75484305684328,1.0,0.0
ISRO-QKD-2,720,-41.292023821516366,1.0,0.0
ISRO-QKD-2,725,-37.617819019953714,1.0,0.0
ISRO-QKD-2,730,-33.96273624828943,1.0,0.0
ISRO-QKD-2,735,-30.700996685572708,1.0,0.0
ISRO-QKD-2,740,-28.49332165063637,1.0,0.0
ISRO-QKD-2,745,-28.375137392215127,1.0,0.0
ISRO-QKD-2,750,-31.203329402734273,1.0,0.0
ISRO-QKD-2,755,-36.43223472029923,1.0,0.0
ISRO-QKD-2,760,-42.85037055686988,1.0,0.0
ISRO-QKD-2,765,-49.67490035582084,1.0,0.0
ISRO-QKD-2,770,-56.071598393013026,1.0,0.0
ISRO-QKD-2,775,-61.123461195801454,1.0,0.0
ISRO-QKD-2,780,-64.02462868756821,1.0,0.0
ISRO-QKD-2,785,-64.35070705037592,1.0,0.0
ISRO-QKD-2,790,-62.33642898503482,1.0,0.0
ISRO-QKD-2,795,-58.65959892808548,1.0,0.0
ISRO-QKD-2,800,-53.96341608245901,1.0,0.0
ISRO-QKD-2,805,-48.666279694490626,1.0,0.0
ISRO-QKD-2,810,-43.00373509552827,1.0,0.0
ISRO-QKD-2,815,-37.110921235493066,1.0,0.0
ISRO-QKD-2,820,-31.092606034395516,1.0,0.0
ISRO-QKD-2,825,-25.10163589130719,1.0,0.0
ISRO-QKD-2,830,-19.496259426859638,1.0,0.0
ISRO-QKD-2,835,-15.27602763115386,1.0,0.0
ISRO-QKD-2,840,-15.056954544276188,1.0,0.0
ISRO-QKD-2,845,-21.453602006462862,1.0,0.0
ISRO-QKD-2,850,-30.822574896604813,1.0,0.0
ISRO-QKD-2,855,-40.77236206217167,1.0,0.0
ISRO-QKD-2,860,-51.037578447785805,1.0,0.0
